country,ssp_range,year_range,p0.05,p0.50,p0.95
Latvia,SSP5-8.5,2080-2099,49.71,51.60,56.58
Macao,SSP5-8.5,1986-2005,73.05,73.34,73.61
Macao,SSP5-8.5,2020-2039,74.48,75.07,76.04
Macao,SSP5-8.5,2040-2059,75.84,76.70,78.15
Macao,SSP5-8.5,2080-2099,78.03,80.10,83.13
Saint Martin (French part),SSP5-8.5,1986-2005,78.35,78.67,78.75
Saint Martin (French part),SSP5-8.5,2020-2039,79.57,80.14,80.75
Saint Martin (French part),SSP5-8.5,2040-2059,80.57,81.18,82.36
Saint Martin (French part),SSP5-8.5,2080-2099,82.34,83.60,85.80
Morocco,SSP5-8.5,1986-2005,64.65,65.37,65.62
Morocco,SSP5-8.5,2020-2039,66.70,67.40,68.23
Morocco,SSP5-8.5,2040-2059,68.04,69.19,70.60
Morocco,SSP5-8.5,2080-2099,71.15,73.31,75.97
Monaco,SSP5-8.5,1986-2005,57.28,57.76,58.16
Monaco,SSP5-8.5,2020-2039,59.43,60.15,61.65
Monaco,SSP5-8.5,2040-2059,60.59,61.92,63.63
Monaco,SSP5-8.5,2080-2099,63.41,65.99,69.18
"Moldova, Republic of",SSP5-8.5,1986-2005,48.40,49.29,50.11
"Moldova, Republic of",SSP5-8.5,2020-2039,51.17,52.42,53.90
"Moldova, Republic of",SSP5-8.5,2040-2059,53.09,54.61,57.70
"Moldova, Republic of",SSP5-8.5,2080-2099,56.70,59.01,63.64
Madagascar,SSP5-8.5,1986-2005,72.20,72.38,72.69
Madagascar,SSP5-8.5,2020-2039,73.44,73.84,74.39
Madagascar,SSP5-8.5,2040-2059,74.73,75.15,76.34
Madagascar,SSP5-8.5,2080-2099,76.78,78.34,80.47
Maldives,SSP5-8.5,1986-2005,80.30,80.46,80.55
Maldives,SSP5-8.5,2020-2039,81.40,81.69,82.17
Maldives,SSP5-8.5,2040-2059,82.40,82.75,83.84
Maldives,SSP5-8.5,2080-2099,84.23,85.63,87.63
Mexico,SSP5-8.5,1986-2005,70.21,70.58,70.73
Mexico,SSP5-8.5,2020-2039,72.05,72.46,73.24
Mexico,SSP5-8.5,2040-2059,73.29,73.99,75.30
Mexico,SSP5-8.5,2080-2099,76.10,78.06,81.29
Marshall Islands,SSP5-8.5,1986-2005,79.92,80.09,80.36
Marshall Islands,SSP5-8.5,2020-2039,81.08,81.43,82.19
Marshall Islands,SSP5-8.5,2040-2059,81.89,82.49,83.74
Marshall Islands,SSP5-8.5,2080-2099,83.57,85.01,87.01
North Macedonia,SSP5-8.5,1986-2005,50.42,50.86,51.71
North Macedonia,SSP5-8.5,2020-2039,52.65,54.05,54.91
North Macedonia,SSP5-8.5,2040-2059,54.52,55.87,57.90
North Macedonia,SSP5-8.5,2080-2099,57.17,60.56,64.09
Mali,SSP5-8.5,1986-2005,83.49,83.71,84.07
Mali,SSP5-8.5,2020-2039,84.76,85.71,86.76
Mali,SSP5-8.5,2040-2059,86.23,87.64,89.42
Mali,SSP5-8.5,2080-2099,89.13,92.02,95.09
Malta,SSP5-8.5,1986-2005,65.71,65.96,66.36
Malta,SSP5-8.5,2020-2039,67.44,68.30,69.04
Malta,SSP5-8.5,2040-2059,68.44,69.78,71.04
Malta,SSP5-8.5,2080-2099,70.64,73.27,75.86
Myanmar,SSP5-8.5,1986-2005,77.62,77.89,78.15
Myanmar,SSP5-8.5,2020-2039,78.07,79.41,79.98
Myanmar,SSP5-8.5,2040-2059,79.32,80.76,82.24
Myanmar,SSP5-8.5,2080-2099,82.36,84.05,86.66
Montenegro,SSP5-8.5,1986-2005,49.99,50.29,51.04
Montenegro,SSP5-8.5,2020-2039,52.14,53.51,54.43
Montenegro,SSP5-8.5,2040-2059,53.90,55.16,57.13
Montenegro,SSP5-8.5,2080-2099,56.58,59.85,63.22
Mongolia,SSP5-8.5,1986-2005,31.29,31.98,32.50
Mongolia,SSP5-8.5,2020-2039,33.35,35.08,36.05
Mongolia,SSP5-8.5,2040-2059,35.46,37.23,39.26
Mongolia,SSP5-8.5,2080-2099,38.88,42.65,47.22
Northern Mariana Islands,SSP5-8.5,1986-2005,80.03,80.23,80.49
Northern Mariana Islands,SSP5-8.5,2020-2039,81.29,81.50,82.13
Northern Mariana Islands,SSP5-8.5,2040-2059,82.21,82.61,83.85
Northern Mariana Islands,SSP5-8.5,2080-2099,84.06,85.26,87.51
Mozambique,SSP5-8.5,1986-2005,74.16,74.47,74.76
Mozambique,SSP5-8.5,2020-2039,75.70,76.01,76.85
Mozambique,SSP5-8.5,2040-2059,76.86,77.52,78.89
Mozambique,SSP5-8.5,2080-2099,79.15,81.26,83.59
Mauritania,SSP5-8.5,1986-2005,82.17,82.44,82.64
Mauritania,SSP5-8.5,2020-2039,83.96,84.47,85.32
Mauritania,SSP5-8.5,2040-2059,85.33,86.18,87.68
Mauritania,SSP5-8.5,2080-2099,88.35,89.90,92.95
Montserrat,SSP5-8.5,1986-2005,78.60,78.90,79.04
Montserrat,SSP5-8.5,2020-2039,79.86,80.28,80.89
Montserrat,SSP5-8.5,2040-2059,80.77,81.39,82.45
Montserrat,SSP5-8.5,2080-2099,82.46,83.71,85.74
Martinique,SSP5-8.5,1986-2005,78.50,78.78,78.94
Martinique,SSP5-8.5,2020-2039,79.80,80.12,80.67
Martinique,SSP5-8.5,2040-2059,80.56,81.24,82.19
Martinique,SSP5-8.5,2080-2099,82.27,83.51,85.55
Mauritius,SSP5-8.5,1986-2005,75.53,75.74,76.06
Mauritius,SSP5-8.5,2020-2039,76.57,76.88,77.40
Mauritius,SSP5-8.5,2040-2059,77.50,77.80,78.89
Mauritius,SSP5-8.5,2080-2099,79.29,80.37,82.10
Malawi,SSP5-8.5,1986-2005,71.30,71.63,71.87
Malawi,SSP5-8.5,2020-2039,72.83,73.36,74.18
Malawi,SSP5-8.5,2040-2059,73.89,74.90,76.42
Malawi,SSP5-8.5,2080-2099,76.18,78.92,81.55
Malaysia,SSP5-8.5,1986-2005,80.03,80.24,80.40
Malaysia,SSP5-8.5,2020-2039,81.17,81.61,82.04
Malaysia,SSP5-8.5,2040-2059,82.07,82.69,83.69
Malaysia,SSP5-8.5,2080-2099,84.10,85.54,87.34
Mayotte,SSP5-8.5,1986-2005,78.40,78.59,78.74
Mayotte,SSP5-8.5,2020-2039,79.56,79.78,80.41
Mayotte,SSP5-8.5,2040-2059,80.50,80.89,81.97
Mayotte,SSP5-8.5,2080-2099,82.40,83.44,85.55
Namibia,SSP5-8.5,1986-2005,70.59,70.97,71.32
Namibia,SSP5-8.5,2020-2039,72.13,72.98,74.13
Namibia,SSP5-8.5,2040-2059,73.87,74.72,76.63
Namibia,SSP5-8.5,2080-2099,77.13,78.97,81.96
New Caledonia,SSP5-8.5,1986-2005,73.28,73.43,73.82
New Caledonia,SSP5-8.5,2020-2039,74.38,74.72,75.27
New Caledonia,SSP5-8.5,2040-2059,75.25,75.72,76.59
New Caledonia,SSP5-8.5,2080-2099,77.09,78.30,80.59
Niger,SSP5-8.5,1986-2005,82.88,83.07,83.47
Niger,SSP5-8.5,2020-2039,84.16,85.04,86.20
Niger,SSP5-8.5,2040-2059,85.37,86.67,88.76
Niger,SSP5-8.5,2080-2099,87.94,90.69,94.24
Norfolk Island,SSP5-8.5,1986-2005,67.22,67.54,67.79
Norfolk Island,SSP5-8.5,2020-2039,68.36,68.71,69.24
Norfolk Island,SSP5-8.5,2040-2059,69.20,69.83,70.70
Norfolk Island,SSP5-8.5,2080-2099,71.36,72.84,74.72
Nigeria,SSP5-8.5,1986-2005,80.48,80.63,80.90
Nigeria,SSP5-8.5,2020-2039,81.28,82.16,82.94
Nigeria,SSP5-8.5,2040-2059,81.97,83.58,85.13
Nigeria,SSP5-8.5,2080-2099,84.30,87.07,90.04
Nicaragua,SSP5-8.5,1986-2005,78.13,78.39,78.78
Nicaragua,SSP5-8.5,2020-2039,79.65,80.10,81.07
Nicaragua,SSP5-8.5,2040-2059,80.94,81.71,83.05
Nicaragua,SSP5-8.5,2080-2099,83.60,85.57,87.97
Niue,SSP5-8.5,1986-2005,77.04,77.36,77.49
Niue,SSP5-8.5,2020-2039,78.05,78.40,78.69
Niue,SSP5-8.5,2040-2059,78.77,79.23,80.09
Niue,SSP5-8.5,2080-2099,80.35,81.50,83.07
Netherlands,SSP5-8.5,1986-2005,55.52,55.99,56.40
Netherlands,SSP5-8.5,2020-2039,57.00,57.73,59.26
Netherlands,SSP5-8.5,2040-2059,58.04,58.99,61.00
Netherlands,SSP5-8.5,2080-2099,60.66,61.86,65.73
Norway,SSP5-8.5,1986-2005,37.07,38.43,39.39
Norway,SSP5-8.5,2020-2039,39.28,40.77,42.72
Norway,SSP5-8.5,2040-2059,40.95,42.35,45.45
Norway,SSP5-8.5,2080-2099,44.02,46.09,51.31
Nepal,SSP5-8.5,1986-2005,67.00,67.37,67.84
Nepal,SSP5-8.5,2020-2039,67.99,68.93,69.55
Nepal,SSP5-8.5,2040-2059,69.39,70.72,72.06
Nepal,SSP5-8.5,2080-2099,72.42,74.93,77.85
Nauru,SSP5-8.5,1986-2005,80.32,80.69,80.94
Nauru,SSP5-8.5,2020-2039,81.47,82.04,82.76
Nauru,SSP5-8.5,2040-2059,82.48,82.93,84.39
Nauru,SSP5-8.5,2080-2099,84.33,85.91,88.00
New Zealand,SSP5-8.5,1986-2005,54.19,54.45,54.67
New Zealand,SSP5-8.5,2020-2039,55.07,55.51,56.04
New Zealand,SSP5-8.5,2040-2059,55.89,56.55,57.53
New Zealand,SSP5-8.5,2080-2099,58.13,59.24,61.33
Oman,SSP5-8.5,1986-2005,80.83,81.14,81.36
Oman,SSP5-8.5,2020-2039,82.47,83.15,84.12
Oman,SSP5-8.5,2040-2059,83.96,84.88,86.19
Oman,SSP5-8.5,2080-2099,87.15,88.92,91.70
Pakistan,SSP5-8.5,1986-2005,61.41,61.85,62.06
Pakistan,SSP5-8.5,2020-2039,63.44,64.10,64.95
Pakistan,SSP5-8.5,2040-2059,64.76,66.04,67.58
Pakistan,SSP5-8.5,2080-2099,68.48,71.07,74.69
Panama,SSP5-8.5,1986-2005,77.68,77.93,78.07
Panama,SSP5-8.5,2020-2039,79.06,79.39,79.97
Panama,SSP5-8.5,2040-2059,79.96,80.60,81.85
Panama,SSP5-8.5,2080-2099,81.98,83.57,85.61
Pitcairn,SSP5-8.5,1986-2005,73.00,73.29,73.62
Pitcairn,SSP5-8.5,2020-2039,73.69,74.09,74.32
Pitcairn,SSP5-8.5,2040-2059,74.40,74.82,75.59
Pitcairn,SSP5-8.5,2080-2099,75.48,76.56,78.11
Peru,SSP5-8.5,1986-2005,61.64,61.92,62.06
Peru,SSP5-8.5,2020-2039,63.17,63.63,64.44
Peru,SSP5-8.5,2040-2059,64.36,65.17,66.82
Peru,SSP5-8.5,2080-2099,66.81,69.26,71.52
Philippines,SSP5-8.5,1986-2005,79.19,79.36,79.56
Philippines,SSP5-8.5,2020-2039,80.56,80.77,81.20
Philippines,SSP5-8.5,2040-2059,81.30,81.94,82.74
Philippines,SSP5-8.5,2080-2099,83.31,84.52,86.46
Palau,SSP5-8.5,1986-2005,80.17,80.42,80.51
Palau,SSP5-8.5,2020-2039,81.41,81.69,82.21
Palau,SSP5-8.5,2040-2059,82.17,82.69,83.87
Palau,SSP5-8.5,2080-2099,83.98,85.22,87.57
Papua New Guinea,SSP5-8.5,1986-2005,74.22,74.51,74.60
Papua New Guinea,SSP5-8.5,2020-2039,75.44,75.77,76.28
Papua New Guinea,SSP5-8.5,2040-2059,76.39,76.91,77.70
Papua New Guinea,SSP5-8.5,2080-2099,78.16,79.60,81.37
Poland,SSP5-8.5,1986-2005,45.72,46.39,47.20
Poland,SSP5-8.5,2020-2039,48.17,49.24,51.22
Poland,SSP5-8.5,2040-2059,49.38,50.74,54.00
Poland,SSP5-8.5,2080-2099,53.09,54.95,59.49
Puerto Rico,SSP5-8.5,1986-2005,77.74,78.08,78.19
Puerto Rico,SSP5-8.5,2020-2039,78.98,79.57,80.17
Puerto Rico,SSP5-8.5,2040-2059,79.92,80.63,81.91
Puerto Rico,SSP5-8.5,2080-2099,81.88,83.51,85.52
"Korea, Democratic People's Republic of",SSP5-8.5,1986-2005,45.85,46.25,46.52
"Korea, Democratic People's Republic of",SSP5-8.5,2020-2039,47.83,49.09,50.17
"Korea, Democratic People's Republic of",SSP5-8.5,2040-2059,49.40,51.09,52.78
"Korea, Democratic People's Republic of",SSP5-8.5,2080-2099,52.54,55.97,59.35
Portugal,SSP5-8.5,1986-2005,59.21,59.83,60.25
Portugal,SSP5-8.5,2020-2039,60.75,61.58,62.54
Portugal,SSP5-8.5,2040-2059,62.00,62.86,64.61
Portugal,SSP5-8.5,2080-2099,64.67,66.73,69.51
Paraguay,SSP5-8.5,1986-2005,73.21,73.58,74.01
Paraguay,SSP5-8.5,2020-2039,74.78,75.41,77.22
Paraguay,SSP5-8.5,2040-2059,75.94,76.99,78.78
Paraguay,SSP5-8.5,2080-2099,77.98,80.91,85.28
"Palestine, State of",SSP5-8.5,1986-2005,68.41,68.68,69.02
"Palestine, State of",SSP5-8.5,2020-2039,70.16,71.12,71.93
"Palestine, State of",SSP5-8.5,2040-2059,71.51,73.05,74.30
"Palestine, State of",SSP5-8.5,2080-2099,74.33,77.17,80.06
French Polynesia,SSP5-8.5,1986-2005,77.21,77.37,77.53
French Polynesia,SSP5-8.5,2020-2039,78.14,78.43,78.73
French Polynesia,SSP5-8.5,2040-2059,78.80,79.35,80.03
French Polynesia,SSP5-8.5,2080-2099,80.27,81.64,83.00
Qatar,SSP5-8.5,1986-2005,79.84,80.24,80.50
Qatar,SSP5-8.5,2020-2039,81.75,82.66,83.82
Qatar,SSP5-8.5,2040-2059,83.07,84.44,86.21
Qatar,SSP5-8.5,2080-2099,85.96,89.70,92.08
Réunion,SSP5-8.5,1986-2005,71.13,71.35,71.74
Réunion,SSP5-8.5,2020-2039,72.16,72.49,73.00
Réunion,SSP5-8.5,2040-2059,73.13,73.53,74.51
Réunion,SSP5-8.5,2080-2099,74.86,75.95,77.81
Romania,SSP5-8.5,1986-2005,48.54,49.21,49.97
Romania,SSP5-8.5,2020-2039,51.17,52.40,53.78
Romania,SSP5-8.5,2040-2059,53.09,54.28,56.39
Romania,SSP5-8.5,2080-2099,56.12,58.89,63.17
Russian Federation,SSP5-8.5,1986-2005,36.57,37.49,38.18
Russian Federation,SSP5-8.5,2020-2039,39.95,40.64,42.31
Russian Federation,SSP5-8.5,2040-2059,41.64,43.02,45.05
Russian Federation,SSP5-8.5,2080-2099,46.26,48.03,52.88
Rwanda,SSP5-8.5,1986-2005,66.34,66.55,66.72
Rwanda,SSP5-8.5,2020-2039,67.70,68.21,68.94
Rwanda,SSP5-8.5,2040-2059,68.42,69.60,71.14
Rwanda,SSP5-8.5,2080-2099,70.91,73.40,75.87
Saudi Arabia,SSP5-8.5,1986-2005,76.39,76.72,76.97
Saudi Arabia,SSP5-8.5,2020-2039,78.54,79.22,80.30
Saudi Arabia,SSP5-8.5,2040-2059,80.08,81.31,82.93
Saudi Arabia,SSP5-8.5,2080-2099,83.51,86.32,89.54
Sudan,SSP5-8.5,1986-2005,82.64,82.77,82.97
Sudan,SSP5-8.5,2020-2039,83.86,84.55,85.54
Sudan,SSP5-8.5,2040-2059,84.99,86.20,87.99
Sudan,SSP5-8.5,2080-2099,88.08,90.32,93.35
Senegal,SSP5-8.5,1986-2005,82.20,82.45,82.60
Senegal,SSP5-8.5,2020-2039,83.72,84.08,84.83
Senegal,SSP5-8.5,2040-2059,85.00,85.60,86.84
Senegal,SSP5-8.5,2080-2099,87.83,89.29,91.57
Singapore,SSP5-8.5,1986-2005,80.16,80.32,80.46
Singapore,SSP5-8.5,2020-2039,81.34,81.74,82.29
Singapore,SSP5-8.5,2040-2059,82.03,82.76,83.74
Singapore,SSP5-8.5,2080-2099,84.28,85.78,87.29
South Georgia and the South Sandwich Islands,SSP5-8.5,1986-2005,29.26,30.07,30.60
South Georgia and the South Sandwich Islands,SSP5-8.5,2020-2039,30.10,30.66,31.98
South Georgia and the South Sandwich Islands,SSP5-8.5,2040-2059,30.43,31.27,32.40
South Georgia and the South Sandwich Islands,SSP5-8.5,2080-2099,32.06,32.81,35.93
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,1986-2005,68.01,68.21,68.34
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2020-2039,69.01,69.20,69.60
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2040-2059,69.72,70.22,71.06
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2080-2099,71.34,72.66,74.78
Solomon Islands,SSP5-8.5,1986-2005,79.34,79.58,79.68
Solomon Islands,SSP5-8.5,2020-2039,80.46,80.86,81.39
Solomon Islands,SSP5-8.5,2040-2059,81.28,81.94,82.81
Solomon Islands,SSP5-8.5,2080-2099,82.96,84.45,86.11
Sierra Leone,SSP5-8.5,1986-2005,78.68,78.93,79.29
Sierra Leone,SSP5-8.5,2020-2039,79.71,80.50,81.21
Sierra Leone,SSP5-8.5,2040-2059,80.59,81.95,83.37
Sierra Leone,SSP5-8.5,2080-2099,83.47,85.37,87.73
El Salvador,SSP5-8.5,1986-2005,78.19,78.48,79.03
El Salvador,SSP5-8.5,2020-2039,79.67,80.23,81.16
El Salvador,SSP5-8.5,2040-2059,81.01,81.95,83.50
El Salvador,SSP5-8.5,2080-2099,83.88,85.84,88.33
San Marino,SSP5-8.5,1986-2005,54.92,55.44,56.02
San Marino,SSP5-8.5,2020-2039,57.21,58.23,59.58
San Marino,SSP5-8.5,2040-2059,58.59,60.20,61.87
San Marino,SSP5-8.5,2080-2099,61.88,64.61,68.21
Somalia,SSP5-8.5,1986-2005,80.84,81.17,81.28
Somalia,SSP5-8.5,2020-2039,82.17,82.54,83.29
Somalia,SSP5-8.5,2040-2059,83.18,83.94,85.21
Somalia,SSP5-8.5,2080-2099,85.25,86.97,89.14
Saint Pierre and Miquelon,SSP5-8.5,1986-2005,41.86,42.25,42.87
Saint Pierre and Miquelon,SSP5-8.5,2020-2039,43.73,45.03,46.18
Saint Pierre and Miquelon,SSP5-8.5,2040-2059,44.83,47.18,49.05
Saint Pierre and Miquelon,SSP5-8.5,2080-2099,47.76,50.67,54.81
Serbia,SSP5-8.5,1986-2005,50.79,51.37,52.10
Serbia,SSP5-8.5,2020-2039,53.17,54.60,55.77
Serbia,SSP5-8.5,2040-2059,54.97,56.27,58.52
Serbia,SSP5-8.5,2080-2099,57.89,61.17,64.66
South Sudan,SSP5-8.5,1986-2005,81.95,82.12,82.35
South Sudan,SSP5-8.5,2020-2039,82.64,83.61,84.26
South Sudan,SSP5-8.5,2040-2059,83.33,84.95,86.42
South Sudan,SSP5-8.5,2080-2099,85.86,88.53,91.17
Sao Tome and Principe,SSP5-8.5,1986-2005,78.13,78.25,78.42
Sao Tome and Principe,SSP5-8.5,2020-2039,79.21,79.60,80.24
Sao Tome and Principe,SSP5-8.5,2040-2059,80.05,80.68,82.02
Sao Tome and Principe,SSP5-8.5,2080-2099,82.06,83.57,85.97
Suriname,SSP5-8.5,1986-2005,79.30,79.76,80.08
Suriname,SSP5-8.5,2020-2039,81.05,81.33,82.49
Suriname,SSP5-8.5,2040-2059,82.05,82.67,84.63
Suriname,SSP5-8.5,2080-2099,83.98,86.47,89.79
Slovakia,SSP5-8.5,1986-2005,46.39,47.29,47.89
Slovakia,SSP5-8.5,2020-2039,49.09,50.16,51.89
Slovakia,SSP5-8.5,2040-2059,50.62,51.90,54.22
Slovakia,SSP5-8.5,2080-2099,53.63,56.34,60.74
Slovenia,SSP5-8.5,1986-2005,49.28,49.88,50.61
Slovenia,SSP5-8.5,2020-2039,51.80,52.80,54.29
Slovenia,SSP5-8.5,2040-2059,53.20,54.59,56.55
Slovenia,SSP5-8.5,2080-2099,56.34,58.95,62.59
Sweden,SSP5-8.5,1986-2005,40.65,41.83,42.77
Sweden,SSP5-8.5,2020-2039,43.37,44.45,46.67
Sweden,SSP5-8.5,2040-2059,44.89,46.25,49.87
Sweden,SSP5-8.5,2080-2099,48.19,50.23,54.90
Eswatini,SSP5-8.5,1986-2005,67.48,67.82,68.12
Eswatini,SSP5-8.5,2020-2039,69.00,69.35,70.22
Eswatini,SSP5-8.5,2040-2059,70.16,70.76,72.37
Eswatini,SSP5-8.5,2080-2099,72.36,74.24,76.86
Sint Maarten (Dutch part),SSP5-8.5,1986-2005,78.35,78.67,78.75
Sint Maarten (Dutch part),SSP5-8.5,2020-2039,79.57,80.14,80.75
Sint Maarten (Dutch part),SSP5-8.5,2040-2059,80.57,81.18,82.36
Sint Maarten (Dutch part),SSP5-8.5,2080-2099,82.34,83.60,85.80
Seychelles,SSP5-8.5,1986-2005,78.80,79.00,79.08
Seychelles,SSP5-8.5,2020-2039,80.00,80.27,80.87
Seychelles,SSP5-8.5,2040-2059,80.97,81.39,82.45
Seychelles,SSP5-8.5,2080-2099,82.83,84.28,86.16
Syrian Arab Republic,SSP5-8.5,1986-2005,64.62,65.02,65.45
Syrian Arab Republic,SSP5-8.5,2020-2039,66.64,67.70,68.48
Syrian Arab Republic,SSP5-8.5,2040-2059,68.16,69.74,71.25
Syrian Arab Republic,SSP5-8.5,2080-2099,71.25,74.34,77.40
Turks and Caicos Islands,SSP5-8.5,1986-2005,77.98,78.34,78.47
Turks and Caicos Islands,SSP5-8.5,2020-2039,79.38,79.78,80.40
Turks and Caicos Islands,SSP5-8.5,2040-2059,80.32,80.83,82.21
Turks and Caicos Islands,SSP5-8.5,2080-2099,82.32,83.78,85.96
Chad,SSP5-8.5,1986-2005,81.87,82.05,82.38
Chad,SSP5-8.5,2020-2039,82.64,83.74,84.69
Chad,SSP5-8.5,2040-2059,83.81,85.11,87.04
Chad,SSP5-8.5,2080-2099,86.36,89.05,92.40
Togo,SSP5-8.5,1986-2005,80.59,80.78,81.14
Togo,SSP5-8.5,2020-2039,81.17,82.23,83.08
Togo,SSP5-8.5,2040-2059,81.79,83.56,85.24
Togo,SSP5-8.5,2080-2099,84.41,86.97,89.98
Thailand,SSP5-8.5,1986-2005,80.54,80.78,81.02
Thailand,SSP5-8.5,2020-2039,81.36,82.26,82.95
Thailand,SSP5-8.5,2040-2059,82.53,83.59,85.25
Thailand,SSP5-8.5,2080-2099,85.04,86.72,89.50
Tajikistan,SSP5-8.5,1986-2005,42.79,43.25,43.79
Tajikistan,SSP5-8.5,2020-2039,45.16,46.03,47.11
Tajikistan,SSP5-8.5,2040-2059,46.82,48.01,50.10
Tajikistan,SSP5-8.5,2080-2099,50.88,52.71,58.08
Tokelau,SSP5-8.5,1986-2005,80.31,80.56,80.77
Tokelau,SSP5-8.5,2020-2039,81.47,81.79,82.16
Tokelau,SSP5-8.5,2040-2059,82.29,82.72,83.60
Tokelau,SSP5-8.5,2080-2099,83.84,85.32,86.90
Turkmenistan,SSP5-8.5,1986-2005,59.57,60.09,60.49
Turkmenistan,SSP5-8.5,2020-2039,61.80,62.86,63.67
Turkmenistan,SSP5-8.5,2040-2059,63.67,64.72,66.32
Turkmenistan,SSP5-8.5,2080-2099,67.32,69.30,73.22
Timor-Leste,SSP5-8.5,1986-2005,76.62,77.00,77.12
Timor-Leste,SSP5-8.5,2020-2039,78.13,78.35,78.86
Timor-Leste,SSP5-8.5,2040-2059,78.87,79.48,80.36
Timor-Leste,SSP5-8.5,2080-2099,80.93,82.03,83.78
Tonga,SSP5-8.5,1986-2005,76.59,76.84,76.98
Tonga,SSP5-8.5,2020-2039,77.45,77.90,78.29
Tonga,SSP5-8.5,2040-2059,78.23,78.76,79.65
Tonga,SSP5-8.5,2080-2099,79.87,81.05,82.75
Trinidad and Tobago,SSP5-8.5,1986-2005,79.15,79.37,79.49
Trinidad and Tobago,SSP5-8.5,2020-2039,80.37,80.83,81.46
Trinidad and Tobago,SSP5-8.5,2040-2059,81.10,81.96,83.03
Trinidad and Tobago,SSP5-8.5,2080-2099,83.08,84.97,86.78
Tunisia,SSP5-8.5,1986-2005,66.36,66.74,67.06
Tunisia,SSP5-8.5,2020-2039,68.45,69.25,70.10
Tunisia,SSP5-8.5,2040-2059,69.83,71.00,72.50
Tunisia,SSP5-8.5,2080-2099,72.67,75.57,78.29
Türkiye,SSP5-8.5,1986-2005,52.52,53.17,53.75
Türkiye,SSP5-8.5,2020-2039,54.80,56.16,56.94
Türkiye,SSP5-8.5,2040-2059,56.53,57.96,59.53
Türkiye,SSP5-8.5,2080-2099,59.66,62.46,65.76
Tuvalu,SSP5-8.5,1986-2005,80.45,80.71,80.96
Tuvalu,SSP5-8.5,2020-2039,81.57,81.98,82.43
Tuvalu,SSP5-8.5,2040-2059,82.37,82.96,83.91
Tuvalu,SSP5-8.5,2080-2099,83.96,85.48,87.07
"Taiwan, Province of China",SSP5-8.5,1986-2005,71.54,71.81,72.06
"Taiwan, Province of China",SSP5-8.5,2020-2039,73.09,73.49,74.23
"Taiwan, Province of China",SSP5-8.5,2040-2059,74.12,74.88,76.24
"Taiwan, Province of China",SSP5-8.5,2080-2099,76.22,77.76,81.15
"Tanzania, United Republic of",SSP5-8.5,1986-2005,73.09,73.39,73.57
"Tanzania, United Republic of",SSP5-8.5,2020-2039,74.50,74.99,75.56
"Tanzania, United Republic of",SSP5-8.5,2040-2059,75.34,76.42,77.72
"Tanzania, United Republic of",SSP5-8.5,2080-2099,77.53,79.91,82.31
Uganda,SSP5-8.5,1986-2005,72.82,73.04,73.26
Uganda,SSP5-8.5,2020-2039,74.25,74.67,75.35
Uganda,SSP5-8.5,2040-2059,75.00,76.07,77.49
Uganda,SSP5-8.5,2080-2099,76.84,79.20,82.28
Ukraine,SSP5-8.5,1986-2005,45.98,46.68,47.64
Ukraine,SSP5-8.5,2020-2039,48.92,50.10,51.53
Ukraine,SSP5-8.5,2040-2059,50.48,52.22,55.15
Ukraine,SSP5-8.5,2080-2099,54.51,56.56,61.22
United States Minor Outlying Islands,SSP5-8.5,1986-2005,78.04,78.26,78.43
United States Minor Outlying Islands,SSP5-8.5,2020-2039,79.30,79.72,80.50
United States Minor Outlying Islands,SSP5-8.5,2040-2059,80.23,80.82,82.24
United States Minor Outlying Islands,SSP5-8.5,2080-2099,82.25,83.55,85.89
Uruguay,SSP5-8.5,1986-2005,63.10,63.58,63.85
Uruguay,SSP5-8.5,2020-2039,64.33,64.89,65.56
Uruguay,SSP5-8.5,2040-2059,65.16,65.89,67.16
Uruguay,SSP5-8.5,2080-2099,66.72,68.89,71.24
United States,SSP5-8.5,1986-2005,54.35,54.81,55.16
United States,SSP5-8.5,2020-2039,56.67,57.66,58.83
United States,SSP5-8.5,2040-2059,58.38,59.62,61.20
United States,SSP5-8.5,2080-2099,62.26,64.35,68.39
Uzbekistan,SSP5-8.5,1986-2005,55.37,55.77,56.37
Uzbekistan,SSP5-8.5,2020-2039,57.63,58.55,59.62
Uzbekistan,SSP5-8.5,2040-2059,59.41,60.60,62.30
Uzbekistan,SSP5-8.5,2080-2099,63.28,65.16,69.37
Holy See (Vatican City State),SSP5-8.5,1986-2005,59.90,60.35,60.81
Holy See (Vatican City State),SSP5-8.5,2020-2039,61.99,62.95,64.05
Holy See (Vatican City State),SSP5-8.5,2040-2059,63.13,64.65,66.20
Holy See (Vatican City State),SSP5-8.5,2080-2099,65.71,68.80,71.83
Saint Vincent and the Grenadines,SSP5-8.5,1986-2005,79.03,79.27,79.45
Saint Vincent and the Grenadines,SSP5-8.5,2020-2039,80.33,80.67,81.19
Saint Vincent and the Grenadines,SSP5-8.5,2040-2059,81.08,81.77,82.68
Saint Vincent and the Grenadines,SSP5-8.5,2080-2099,82.87,84.08,86.23
"Venezuela, Bolivarian Republic of",SSP5-8.5,1986-2005,77.72,78.09,78.31
