Sector,Description,Country,Year,Emission Value,Unit,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2010,18.62780711,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2011,19.10487718,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2012,20.78742925,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2013,20.71679138,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2014,21.58812615,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2015,21.13629279,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2016,20.39336362,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2017,20.08021969,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2005,65.64611099,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2006,60.57927451,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2007,62.17051266,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2008,60.04430958,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2009,56.38852833,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2010,58.16445351,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2011,54.35452425,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2012,48.91810908,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2013,51.09320089,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2014,50.96229763,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2015,46.48697631,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2016,43.479034,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2017,41.60534173,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",World,2017,29.7869743,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2005,70.93321861,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2010,64.3497819,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2015,64.3497819,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2005,86.6,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2006,86.5,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2007,85.8,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2008,83.7,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2009,81.9,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2010,80.6,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2011,83,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2012,85.1,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2013,86.8,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2014,90.7,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2015,92.3,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2016,93.4,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2017,93.6,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2005,142.2184789,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2006,133.3201444,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2007,128.0492888,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2008,114.7031789,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2009,111.1085867,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2010,112.0586479,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2011,115.6368838,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2012,117.5844442,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2013,118.4435113,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2014,115.1525144,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2015,115.2143119,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2016,114.8083998,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2017,114.503989,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2005,230.8247946,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2006,232.6821611,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2007,217.4836968,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2008,227.4656732,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2009,222.0899165,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2010,229.9876653,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2011,214.4590995,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2012,218.4817931,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2013,219.086498,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2014,203.0640706,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2015,209.204094,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2016,209.167929,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2017,206.1445364,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2005,98.14700983,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2006,92.27931247,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2007,89.97635825,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2008,87.49077652,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2009,85.43354313,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2010,84.97733052,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2011,85.5482396,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2012,82.9543242,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2013,78.72990598,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2014,77.15067733,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2015,79.41755403,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2016,80.02326681,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2017,79.66826343,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2005,334.2458235,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2006,324.0010386,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2007,330.581894,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2008,328.7259484,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2009,321.3067828,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2010,319.6033804,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2011,314.4512581,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2012,297.2055275,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2013,312.7272342,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2014,320.3941071,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2015,304.9038652,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2016,301.8846209,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2017,295.4355844,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2005,219.0613545,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2010,153.5248528,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2015,180,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2005,84.26215563,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2006,81.62452977,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2007,78.92088451,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2008,77.40084847,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2009,76.06817986,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2010,74.66758775,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2011,70.04081226,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2012,70.70178194,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2013,69.07797145,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2014,71.84736961,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2015,65.80887329,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2016,71.38828225,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2017,70.26667851,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2018,69.75841909,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2005,90.17662196,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2006,90.43829902,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2007,87.61948047,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2008,82.49318925,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2009,80.71621754,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2010,78.77213973,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2011,76.98816742,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2012,76.65532404,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2013,77.38515662,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2014,78.24724322,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2015,78.68235052,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2016,79.44347707,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2017,79.93023153,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2005,210.1477416,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2006,204.6341236,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2007,189.2293503,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2008,195.6126042,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2009,191.4102891,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2010,201.0267192,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2011,176.5878772,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2012,182.1314892,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2013,180.3757796,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2014,156.6667672,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2015,161.2323469,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2016,164.5349276,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2017,161.5286841,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2005,164.2703714,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2006,151.723795,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2007,151.1079197,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2008,151.2233072,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2009,152.4515829,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2010,153.3445786,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2011,157.3876567,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2012,149.7207869,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2013,142.3284427,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2014,133.1020763,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2015,125.6018528,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2016,120.4876036,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2017,113.919214,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2005,166.9686993,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2006,153.5548997,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2007,159.6283585,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2008,157.6925053,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2009,152.4221881,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2010,154.6686912,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2011,148.3750089,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2012,134.4122493,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2013,146.8996703,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2014,147.4736087,kWh / m2,,
