Field Name,Country,Country_iso3,Region,Latitude,Longitude,Location,gwp,ch4_gwp_potential,Upstream Methane Emission Rate (NGSI Standard %),Upstream Methane Intensity (kgCH4/boe),Midstream Methane Intensity (kgCH4/boe),Downstream Methane Intensity (kgCH4/boe),Upstream Carbon Dioxide Intensity (kgCO2/boe),Midstream Carbon Dioxide Intensity (kgCO2/boe),Downstream Carbon Dioxide Intensity (kgCO2/boe),Total Emissions Intensity (kgCO2eq/boe),Total Carbon Dioxide Intensity (kgCO2/boe),Industry GHG Responsibility (kgCO2eq/boe),Consumer GHG Responsibility (kgCO2eq/boe),Sulfur Content Weight Percent,API Category,Enhanced recovery,Fracked,Dry Gas,Flaring-to-Oil Ratio (scf flared/bbl),Energy Output of Oil and Gas Produced (MJ/d),Energy Output of Petroleum Products (MJ/d),Breakeven Oil Price (usd/bbl),Breakeven Gas Price (usd/kcf),Flare Rate,Oil or Gas or Condensate,Resource Type,Sour or Sweet
Mizton,Mexico,MEX,North America,18.3952,-93.7949,Offshore,100,29.8,0.0,1.4067,0.00447,0.02163,31.82957,59.00688,379.67268,522.91734,483.58955,132.50957,390.40777,1.54685,Regular,1,False,0,290.87472,76269389.94195,71211315.77114,19.4,0.0,High Flare,Oil,Medium Oil,Sour Oil
Mnazi Bay,Tanzania,TZA,Other Africa,-10.3127,40.4058,Onshore,20,82.5,1.1471,0.59369,0.0,0.47285,8.63869,0.0,292.24361,452.29914,329.17959,120.89025,331.40889,0.00216,Light,0,False,1,0.0,70034311.44727,144578.24632,0.0,1.3,No Flare Info,Gas,Dry Gas,Sweet Gas
Mnazi Bay,Tanzania,TZA,Other Africa,-10.3127,40.4058,Onshore,100,29.8,1.1471,0.59369,0.0,0.47285,8.63869,0.0,292.24361,373.8397,329.17959,67.05837,306.78133,0.00216,Light,0,False,1,0.0,70034311.44727,144578.24632,0.0,1.3,No Flare Info,Gas,Dry Gas,Sweet Gas
Moho,Congo,COG,West Africa,-5.2249,11.3233,Offshore,20,82.5,0.0,0.92993,0.0045,0.02217,23.04774,57.86211,397.09454,573.01185,494.70435,162.66762,410.34423,0.34101,Regular,1,False,0,67.91288,716551093.45222,677640274.30426,24.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Moho,Congo,COG,West Africa,-5.2249,11.3233,Offshore,100,29.8,0.0,0.92993,0.0044,0.02211,23.04774,57.55576,397.18121,523.30929,494.48466,113.12761,410.18168,0.34101,Regular,1,False,0,67.91288,716551093.45222,677640274.30426,24.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Mondo,Angola,AGO,West Africa,-6.167699999999999,11.2627,Offshore,20,82.5,0.0,1.07355,0.00455,0.02236,26.29406,60.37872,394.51361,586.83424,497.91804,179.39625,407.43798,0.46153,Regular,1,False,0,134.7547,153103518.48549,147610680.17992,28.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Mondo,Angola,AGO,West Africa,-6.167699999999999,11.2627,Offshore,100,29.8,0.0,1.07355,0.00445,0.0223,26.29406,60.04042,394.60223,529.52761,497.66836,122.26896,407.25865,0.46153,Regular,1,False,0,134.7547,153103518.48549,147610680.17992,28.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Montney AB,Canada,CAN,North America,54.81139,-118.8851874680172,Onshore,20,82.5,0.97524,0.60109,0.00014,0.20368,16.9198,23.64763,326.75876,585.96301,465.73049,226.69409,359.26892,1.01263,Light,0,True,0,22.9008,1548550814.88309,681227404.56394,0.0,1.2,Medium Flare,Gas,Wet gas,Sour Gas
Montney AB,Canada,CAN,North America,54.81139,-118.8851874680172,Onshore,100,29.8,0.97524,0.60109,0.00013,0.20368,16.9198,23.52365,326.83478,517.2286,465.68253,167.92446,349.30414,1.01263,Light,0,True,0,22.9008,1548550814.88309,681227404.56394,0.0,1.2,Medium Flare,Gas,Wet gas,Sour Gas
Montney BC,Canada,CAN,North America,56.178,-121.1049,Onshore,20,82.5,1.1186,0.62954,0.0,0.41495,11.36354,4.45743,323.55848,511.20028,385.65596,152.2695,358.93079,0.86904,Light,0,True,0,11.79798,3619670185.89548,437292901.54931,0.0,1.3,Low Flare,Gas,Wet gas,Sour Gas
Montney BC,Canada,CAN,North America,56.178,-121.1049,Onshore,100,29.8,1.1186,0.62954,0.0,0.41495,11.36354,4.42389,323.56261,431.9894,385.62655,94.50445,337.48496,0.86904,Light,0,True,0,11.79798,3619670185.89548,437292901.54931,0.0,1.3,Low Flare,Gas,Wet gas,Sour Gas
Mossel Bay,South Africa,ZAF,Other Africa,-34.8869,22.061,Offshore,20,82.5,1.12562,0.60377,0.0,0.45794,9.2511,0.0,283.03471,447.22316,325.72688,126.25736,320.9658,0.04834,Light,0,False,1,29.8,20644127.63707,637758.25343,0.0,5.6,Very Low Flare,Gas,Dry Gas,Sweet Gas
Mossel Bay,South Africa,ZAF,Other Africa,-34.8869,22.061,Offshore,100,29.8,1.12562,0.60377,0.0,0.45794,9.2511,0.0,283.03471,369.68409,325.72688,72.56977,297.11432,0.04834,Light,0,False,1,29.8,20644127.63707,637758.25343,0.0,5.6,Very Low Flare,Gas,Dry Gas,Sweet Gas
Mostarda,Angola,AGO,West Africa,-7.376,11.3788,Offshore,20,82.5,0.0,0.85405,0.00453,0.02202,19.63535,58.06766,392.33657,557.76143,486.78367,152.88157,404.87986,0.93404,Regular,1,False,0,31.47343,493505648.3874,468714236.22891,22.6,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Mostarda,Angola,AGO,West Africa,-7.376,11.3788,Offshore,100,29.8,0.0,0.85405,0.00443,0.02196,19.63535,57.74459,392.42178,512.04069,486.54581,107.33226,404.70843,0.93404,Regular,1,False,0,31.47343,493505648.3874,468714236.22891,22.6,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Mubarak,Pakistan,PAK,South Asia,28.5861,69.1844,Onshore,20,82.5,1.11266,0.59088,0.0,0.47392,8.46739,0.0,292.91054,444.06188,325.77949,111.89667,332.16521,0.01026,Light,0,False,1,1440.08773,304733715.97239,343074.1988,0.0,1.7,Low Flare,Gas,Dry Gas,Sweet Gas
Mubarak,Pakistan,PAK,South Asia,28.5861,69.1844,Onshore,100,29.8,1.11266,0.59088,0.0,0.47392,8.46739,0.0,292.91054,368.69679,325.77949,61.21535,307.48144,0.01026,Light,0,False,1,1440.08773,304733715.97239,343074.1988,0.0,1.7,Low Flare,Gas,Dry Gas,Sweet Gas
Mukhaizna,Oman,OMN,Middle East,19.3528,56.4712,Onshore,20,82.5,0.0,1.08959,0.00547,0.03571,73.48097,65.57745,425.63486,679.37907,581.8488,234.96111,444.41796,1.79057,Extra Heavy Oil,1,False,0,160.21812,568673762.49917,545813073.42612,64.5,0.0,High Flare,Oil,Extra-Heavy Oil,Sour Oil
Mukhaizna,Oman,OMN,Middle East,19.3528,56.4712,Onshore,100,29.8,0.0,1.08959,0.00535,0.03566,73.48097,65.31155,425.73586,621.24942,581.68389,176.9707,444.27872,1.79057,Extra Heavy Oil,1,False,0,160.21812,568673762.49917,545813073.42612,64.5,0.0,High Flare,Oil,Extra-Heavy Oil,Sour Oil
Mumbai High,India,IND,South Asia,19.4223,71.3802,Offshore,20,82.5,0.39533,1.24655,0.00506,0.01682,29.95211,27.55421,388.05738,556.76441,455.54695,165.11599,391.64841,0.14501,Light,1,False,0,268.76491,1404130129.42185,1038429989.18742,28.0,0.0,High Flare,Oil,Light Oil,Sweet Oil
Mumbai High,India,IND,South Asia,19.4223,71.3802,Offshore,100,29.8,0.39533,1.24655,0.00495,0.01679,29.95211,27.33309,388.0841,490.46583,455.35255,98.90888,391.55695,0.14501,Light,1,False,0,268.76491,1404130129.42185,1038429989.18742,28.0,0.0,High Flare,Oil,Light Oil,Sweet Oil
Muskeg River,Canada,CAN,North America,57.238,-111.4379,Onshore,20,82.5,0.0,0.46309,0.0056,0.03788,96.01999,70.22611,431.43193,666.40487,617.7545,212.75156,453.65332,4.47002,Extra Heavy Oil,1,False,0,19.9,1453331800.67206,1000490616.36876,35.3,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
Muskeg River,Canada,CAN,North America,57.238,-111.4379,Onshore,100,29.8,0.0,0.46309,0.00548,0.03783,96.01999,69.96525,431.5482,641.28716,617.60991,187.77087,453.51629,4.47002,Extra Heavy Oil,1,False,0,19.9,1453331800.67206,1000490616.36876,35.3,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
N'Soko,Congo,COG,West Africa,-4.5264,11.5462,Offshore,20,82.5,0.26038,1.19245,0.00741,0.02224,33.09246,35.16189,476.26771,661.22983,562.41374,178.12707,483.10276,0.12097,Regular,1,False,0,232.8914,209215141.61268,230492819.98576,50.4,0.0,High Flare,Oil,Light Oil,Sweet Oil
N'Soko,Congo,COG,West Africa,-4.5264,11.5462,Offshore,100,29.8,0.26038,1.19245,0.00724,0.02221,33.09246,34.92456,476.30983,597.58924,562.21852,114.59209,482.99715,0.12097,Regular,1,False,0,232.8914,209215141.61268,230492819.98576,50.4,0.0,High Flare,Oil,Light Oil,Sweet Oil
NWS Project,Australia,AUS,Oceania,-19.4755,116.4884,Offshore,20,82.5,0.0,1.96463,0.0079,0.02011,43.34915,37.78687,399.27804,650.17615,492.28663,246.40522,403.77092,0.05902,Light,1,False,0,172.7,79657382.20379,76162963.98746,45.8,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
NWS Project,Australia,AUS,Oceania,-19.4755,116.4884,Offshore,100,29.8,0.0,1.96463,0.00772,0.02006,43.34915,37.51364,399.32024,545.80165,492.0556,142.18302,403.61863,0.05902,Light,1,False,0,172.7,79657382.20379,76162963.98746,45.8,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
Nasr,United Arab Emirates,ARE,Middle East,25.3331,53.4786,Offshore,20,82.5,0.31737,0.79539,0.00457,0.0197,16.93088,52.73914,363.24917,506.91645,446.37368,135.26977,371.64669,1.49181,Regular,1,False,0,4.75737,394435176.14333,303327235.4312,32.9,0.0,Low Flare,Oil,Light Oil,Sour Oil
Nasr,United Arab Emirates,ARE,Middle East,25.3331,53.4786,Offshore,100,29.8,0.31737,0.79539,0.00446,0.01962,16.93088,52.38514,363.32409,464.28071,446.0946,92.84459,371.43612,1.49181,Regular,1,False,0,4.75737,394435176.14333,303327235.4312,32.9,0.0,Low Flare,Oil,Light Oil,Sour Oil
Nasser,Libya,LBY,North Africa,28.9089,19.8028,Onshore,20,82.5,0.0,2.34969,0.00816,0.02144,76.56774,37.15253,441.70445,760.13167,568.22733,312.73882,447.39285,0.14274,Light,1,False,0,672.3138,288937661.95175,305814647.91605,34.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Nasser,Libya,LBY,North Africa,28.9089,19.8028,Onshore,100,29.8,0.0,2.34969,0.00798,0.0214,76.56774,36.89981,441.74706,635.45637,568.01722,188.19487,447.2615,0.14274,Light,1,False,0,672.3138,288937661.95175,305814647.91605,34.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Nes,Netherlands,NLD,Western Europe,53.4026,6.0574,Onshore,20,82.5,1.14627,0.59378,0.0,0.47254,8.79809,0.0,292.0558,452.27325,329.2028,121.07733,331.19592,0.04792,Light,0,False,1,6.3,40842890.88168,111419.00747,0.0,1.6,Very Low Flare,Gas,Dry Gas,Sweet Gas
Nes,Netherlands,NLD,Western Europe,53.4026,6.0574,Onshore,100,29.8,1.14627,0.59378,0.0,0.47254,8.79809,0.0,292.0558,373.84203,329.2028,67.25785,306.58419,0.04792,Light,0,False,1,6.3,40842890.88168,111419.00747,0.0,1.6,Very Low Flare,Gas,Dry Gas,Sweet Gas
Nimr,Oman,OMN,Middle East,18.7128,55.9511,Onshore,20,82.5,0.0,1.30813,0.00533,0.03222,59.10202,61.6243,404.8344,653.6908,541.87234,233.53366,420.15715,3.71913,Heavy Oil 20-23,1,False,0,251.9,379322927.88422,357272240.6444,15.9,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Nimr,Oman,OMN,Middle East,18.7128,55.9511,Onshore,100,29.8,0.0,1.30813,0.0052,0.03217,59.10202,61.32672,404.92402,584.02549,541.66438,164.02437,420.00112,3.71913,Heavy Oil 20-23,1,False,0,251.9,379322927.88422,357272240.6444,15.9,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Nini,Denmark,DNK,Western Europe,56.6752,5.3981,Offshore,20,82.5,0.0,1.06826,0.0082,0.02128,25.96723,39.61158,424.65278,585.88425,501.48197,155.82615,430.05811,0.19936,Light,1,False,0,69.3,7665163.71117,7928715.19803,86.8,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Nini,Denmark,DNK,Western Europe,56.6752,5.3981,Offshore,100,29.8,0.0,1.06826,0.00801,0.02123,25.96723,39.31538,424.69984,528.69834,501.23283,98.79764,429.9007,0.19936,Light,1,False,0,69.3,7665163.71117,7928715.19803,86.8,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Nooros,Egypt,EGY,North Africa,31.601,31.2369,Offshore,20,82.5,1.14056,0.67522,0.0,0.44382,10.36725,0.0,274.30668,436.32379,314.8518,125.25597,311.06782,0.01927,Light,0,False,1,372.9,237427804.22945,14234237.54104,0.0,5.3,Medium Flare,Gas,Dry Gas,Sweet Gas
Nooros,Egypt,EGY,North Africa,31.601,31.2369,Offshore,100,29.8,1.14056,0.67522,0.0,0.44382,10.36725,0.0,274.30668,358.71691,314.8518,70.7649,287.95201,0.01927,Light,0,False,1,372.9,237427804.22945,14234237.54104,0.0,5.3,Medium Flare,Gas,Dry Gas,Sweet Gas
North Belridge,United States,USA,North America,35.7676,-119.6919,Onshore,20,82.5,0.34632,0.82848,0.0059,0.01942,31.43772,31.97343,419.71544,560.65609,493.49767,136.09244,424.56365,0.34469,Light,1,False,0,64.3,25833874.12971,25337368.42542,37.9,0.0,High Flare,Oil,Light Oil,Sweet Oil
North Belridge,United States,USA,North America,35.7676,-119.6919,Onshore,100,29.8,0.34632,0.82848,0.00577,0.01938,31.43772,31.66741,419.74916,516.23064,493.22538,91.77055,424.46009,0.34469,Light,1,False,0,64.3,25833874.12971,25337368.42542,37.9,0.0,High Flare,Oil,Light Oil,Sweet Oil
North Field,Qatar,QAT,Middle East,26.2714,51.8059,Offshore,20,82.5,0.97542,0.70459,0.0,0.37003,12.13871,4.79137,314.41653,461.36409,358.92623,116.06018,345.30391,0.09773,Light,0,False,0,104.48411,3216327641.32866,660631478.1202,0.0,1.3,Medium Flare,Gas,Wet gas,Sweet Gas
North Field,Qatar,QAT,Middle East,26.2714,51.8059,Offshore,100,29.8,0.97542,0.70459,0.0,0.37003,12.13871,4.67864,314.41667,396.46759,358.81364,70.23747,326.23012,0.09773,Light,0,False,0,104.48411,3216327641.32866,660631478.1202,0.0,1.3,Medium Flare,Gas,Wet gas,Sweet Gas
North Kuwait,Kuwait,KWT,Middle East,29.8427,47.7204,Onshore,20,82.5,0.46752,0.66163,0.0041,0.02037,22.08464,52.92067,378.46794,519.95928,465.422,130.36835,389.59093,2.32144,Regular,1,False,0,25.00208,1584459244.63487,1369549636.82594,10.3,0.0,Medium Flare,Oil,Light Oil,Sour Oil
North Kuwait,Kuwait,KWT,Middle East,29.8427,47.7204,Onshore,100,29.8,0.46752,0.66163,0.00401,0.02031,22.08464,52.61056,378.54498,484.43025,465.18894,95.00038,389.42988,2.32144,Regular,1,False,0,25.00208,1584459244.63487,1369549636.82594,10.3,0.0,Medium Flare,Oil,Light Oil,Sour Oil
North Rankin,Australia,AUS,Oceania,-19.5652,116.1566,Offshore,20,82.5,0.98274,0.70454,0.0,0.43694,11.50032,0.0,270.05575,440.05189,329.98094,133.80472,306.24717,0.0116,Light,0,False,1,336.20887,416072833.71412,28023698.7726,0.0,2.7,Medium Flare,Gas,Dry Gas,Sweet Gas
North Rankin,Australia,AUS,Oceania,-19.5652,116.1566,Offshore,100,29.8,0.98274,0.70454,0.0,0.43694,11.50032,0.0,270.05575,369.49939,329.98094,86.00978,283.48961,0.0116,Light,0,False,1,336.20887,416072833.71412,28023698.7726,0.0,2.7,Medium Flare,Gas,Dry Gas,Sweet Gas
Novo-Yelkhovskoye,Russian Federation,RUS,Russia,54.9161,52.048,Onshore,20,82.5,0.0,1.25434,0.00449,0.02179,39.1816,54.85025,406.26721,625.0253,520.54687,207.41572,417.60958,2.22347,Regular,1,False,0,221.4,326816272.02282,315566728.58269,28.0,0.0,High Flare,Oil,Medium Oil,Sour Oil
Novo-Yelkhovskoye,Russian Federation,RUS,Russia,54.9161,52.048,Onshore,100,29.8,0.0,1.25434,0.00438,0.02174,39.1816,54.5695,406.3415,558.24974,520.34041,140.78848,417.46126,2.22347,Regular,1,False,0,221.4,326816272.02282,315566728.58269,28.0,0.0,High Flare,Oil,Medium Oil,Sour Oil
Novoportovskoye,Russian Federation,RUS,Russia,67.92885,72.32164,Onshore,20,82.5,1.78737,1.11496,0.00614,0.12587,27.12516,34.57934,386.52007,727.28685,570.81485,328.42839,398.85846,0.22952,Regular,0,False,0,160.88494,1113690504.25016,850137663.75616,33.08728,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Novoportovskoye,Russian Federation,RUS,Russia,67.92885,72.32164,Onshore,100,29.8,1.78737,1.11496,0.006,0.12583,27.12516,34.32564,386.55328,624.20061,570.59437,231.18801,393.0126,0.22952,Regular,0,False,0,160.88494,1113690504.25016,850137663.75616,33.08728,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Obagi,Nigeria,NGA,West Africa,5.2415,6.6198,Onshore,20,82.5,1.02827,0.85311,0.00099,0.41458,16.91905,5.66769,334.00762,523.23267,405.83769,154.36701,368.86566,0.17828,Regular,0,False,0,670.32407,131769132.75395,18330246.69734,0.0,1.4,High Flare,Gas,Wet gas,Sweet Gas
Obagi,Nigeria,NGA,West Africa,5.2415,6.6198,Onshore,100,29.8,1.02827,0.85311,0.00097,0.41457,16.91905,5.62216,334.01378,448.22251,405.79832,100.76588,347.45663,0.17828,Regular,0,False,0,670.32407,131769132.75395,18330246.69734,0.0,1.4,High Flare,Gas,Wet gas,Sweet Gas
Obiafu-Obrikom,Nigeria,NGA,West Africa,5.4075,6.6145,Onshore,20,82.5,1.13218,0.9499,0.0,0.43672,17.89985,0.0,269.91638,460.21439,332.30976,154.12528,306.08911,0.02937,Light,0,False,1,1787.25362,703922022.88769,48526169.76757,0.0,2.4,High Flare,Gas,Dry Gas,Sweet Gas
Obiafu-Obrikom,Nigeria,NGA,West Africa,5.4075,6.6145,Onshore,100,29.8,1.13218,0.9499,0.0,0.43672,17.89985,0.0,269.91638,378.24109,332.30976,94.89778,283.3433,0.02937,Light,0,False,1,1787.25362,703922022.88769,48526169.76757,0.0,2.4,High Flare,Gas,Dry Gas,Sweet Gas
October,Egypt,EGY,North Africa,28.8567,33.087,Offshore,20,82.5,0.35884,0.98098,0.00412,0.021,30.28082,55.57389,383.62178,561.8771,480.51044,166.3816,395.4955,1.65143,Regular,1,False,0,145.01028,106137753.36166,95548162.16493,55.0,0.0,High Flare,Oil,Medium Oil,Sour Oil
October,Egypt,EGY,North Africa,28.8567,33.087,Offshore,100,29.8,0.35884,0.98098,0.00402,0.02094,30.28082,55.25303,383.70253,509.50045,480.27033,114.16794,395.33251,1.65143,Regular,1,False,0,145.01028,106137753.36166,95548162.16493,55.0,0.0,High Flare,Oil,Medium Oil,Sour Oil
Ofon,Nigeria,NGA,West Africa,4.1149,8.101,Offshore,20,82.5,0.42043,0.72578,0.00616,0.0756,15.69872,31.40732,422.88268,558.32167,492.81775,126.33003,431.99164,0.17127,Regular,1,False,0,11.18447,280969914.45352,258181396.1288,14.0,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Ofon,Nigeria,NGA,West Africa,4.1149,8.101,Offshore,100,29.8,0.42043,0.72578,0.00602,0.07556,15.69872,31.16379,422.91255,515.183,492.60408,86.27206,428.91094,0.17127,Regular,1,False,0,11.18447,280969914.45352,258181396.1288,14.0,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Ohanet,Algeria,DZA,North Africa,28.6955,8.7174,Onshore,20,82.5,1.32042,1.09949,0.0,0.33942,20.87433,6.32253,340.64482,585.97139,432.84088,216.34652,369.62487,0.07444,Light,0,False,0,636.6,544226125.37976,160776712.25895,0.0,1.8,High Flare,Gas,Wet gas,Sweet Gas
Ohanet,Algeria,DZA,North Africa,28.6955,8.7174,Onshore,100,29.8,1.32042,1.09949,0.0,0.33942,20.87433,6.1851,340.64756,489.06368,432.70618,136.81668,352.247,0.07444,Light,0,False,0,636.6,544226125.37976,160776712.25895,0.0,1.8,High Flare,Gas,Wet gas,Sweet Gas
Okono-Okpoho,Nigeria,NGA,West Africa,3.9803,7.2759,Offshore,20,82.5,0.43642,2.19234,0.00774,0.01935,53.73751,40.85154,391.33969,679.19844,503.74497,284.28709,394.91135,0.06231,Light,0,False,0,755.08924,64285755.82745,60531870.65516,56.4,0.0,Very High Flare,Oil,Light Oil,Sweet Oil
Okono-Okpoho,Nigeria,NGA,West Africa,3.9803,7.2759,Offshore,100,29.8,0.43642,2.19234,0.00756,0.01929,53.73751,40.52588,391.37961,562.78491,503.45923,168.03385,394.75106,0.06231,Light,0,False,0,755.08924,64285755.82745,60531870.65516,56.4,0.0,Very High Flare,Oil,Light Oil,Sweet Oil
Onel,Mexico,MEX,North America,19.3317,-92.3979,Offshore,20,82.5,0.34598,0.83836,0.0036,0.03927,17.59399,51.40283,399.88848,558.78278,483.74368,145.17658,413.6062,3.27465,Regular,1,False,0,108.19386,313677855.00996,292583684.13999,35.4,0.0,High Flare,Oil,Medium Oil,Sour Oil
Onel,Mexico,MEX,North America,19.3317,-92.3979,Offshore,100,29.8,0.34598,0.83836,0.00352,0.03923,17.59399,51.12428,399.96243,512.12287,483.53908,99.60478,412.51808,3.27465,Regular,1,False,0,108.19386,313677855.00996,292583684.13999,35.4,0.0,High Flare,Oil,Medium Oil,Sour Oil
Oseberg Complex,Norway,NOR,Western Europe,60.52735,2.7852,Offshore,20,82.5,0.49381,0.82206,0.00295,0.2007,19.35223,21.40888,377.48535,573.02885,476.21548,176.89523,396.13362,0.31037,Regular,1,False,0,4.01839,884873267.85109,532046559.35959,0.0,2.47877,Low Flare,Gas,Wet gas,Sweet Gas
Oseberg Complex,Norway,NOR,Western Europe,60.52735,2.7852,Offshore,100,29.8,0.49381,0.82206,0.00288,0.20068,19.35223,21.19905,377.50507,510.60584,476.02537,124.34003,386.26581,0.31037,Regular,1,False,0,4.01839,884873267.85109,532046559.35959,0.0,2.47877,Low Flare,Gas,Wet gas,Sweet Gas
Oso-EC,Ecuador,ECU,South America,-0.7079,-77.1472,Onshore,20,82.5,0.0,1.21462,0.00452,0.02238,38.4376,58.29027,401.11973,613.85596,511.79784,199.20853,414.64742,1.51174,Regular,1,False,0,201.93413,38539003.43432,37177598.33396,22.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Oso-EC,Ecuador,ECU,South America,-0.7079,-77.1472,Onshore,100,29.8,0.0,1.21462,0.00442,0.02232,38.4376,57.98442,401.20749,549.14657,511.57976,134.66102,414.48555,1.51174,Regular,1,False,0,201.93413,38539003.43432,37177598.33396,22.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Oso-NG,Nigeria,NGA,West Africa,4.309,7.6502,Offshore,20,82.5,0.03721,1.70946,0.0,0.01509,40.90726,20.44902,360.30742,581.33381,437.44257,218.16667,363.16715,0.04057,Light,1,False,0,469.54925,178923231.41575,170611559.68306,25.3,0.0,High Flare,NGL/Condensate,Condensate,Sweet Gas
Oso-NG,Nigeria,NGA,West Africa,4.309,7.6502,Offshore,100,29.8,0.03721,1.70946,0.0,0.01509,40.90726,19.98201,360.31128,490.65534,436.97942,127.48819,363.16715,0.04057,Light,1,False,0,469.54925,178923231.41575,170611559.68306,25.3,0.0,High Flare,NGL/Condensate,Condensate,Sweet Gas
Other Appalachia,United States,USA,North America,39.34647,-80.6915036470295,Onshore,20,82.5,0.98051,0.71926,0.00035,0.37427,64.87974,5.30743,339.32877,574.09645,455.44966,202.90023,371.19622,0.30757,Light,1,True,0,22.28661,1300168568.28002,287673943.36416,0.0,2.34981,Low Flare,Gas,Wet gas,Sweet Gas
Other Appalachia,United States,USA,North America,39.34647,-80.6915036470295,Onshore,100,29.8,0.98051,0.71926,0.00034,0.37427,64.87974,5.21757,339.3331,499.00818,455.36414,147.05322,351.95496,0.30757,Light,1,True,0,22.28661,1300168568.28002,287673943.36416,0.0,2.34981,Low Flare,Gas,Wet gas,Sweet Gas
Other Appalachia - coal bed methane,United States,USA,North America,36.9034,-82.3017,Onshore,20,82.5,1.10762,0.7548,0.0,0.53931,56.82636,0.0,295.82581,528.27973,381.2243,187.80365,340.47608,0.01361,Light,0,False,1,64.3,88388030.50376,2144066.88406,0.0,4.1,Low Flare,Gas,Coal-bed Gas,Sour Gas
Other Appalachia - coal bed methane,United States,USA,North America,36.9034,-82.3017,Onshore,100,29.8,1.10762,0.7548,0.0,0.53931,56.82636,0.0,295.82581,434.55413,381.2243,122.20456,312.34957,0.01361,Light,0,False,1,64.3,88388030.50376,2144066.88406,0.0,4.1,Low Flare,Gas,Coal-bed Gas,Sour Gas
Ourhoud,Algeria,DZA,North Africa,30.4595,8.1248,Onshore,20,82.5,0.0,1.37874,0.00828,0.02033,44.8928,39.71915,396.70747,602.70797,494.1386,201.48927,401.2187,0.10475,Light,1,False,0,32.3935,464878237.25312,450505380.86282,37.7,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Ourhoud,Algeria,DZA,North Africa,30.4595,8.1248,Onshore,100,29.8,0.0,1.37874,0.00809,0.02027,44.8928,39.41846,396.75343,529.16034,493.88386,128.11127,401.04907,0.10475,Light,1,False,0,32.3935,464878237.25312,450505380.86282,37.7,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
PSVM Complex,Angola,AGO,West Africa,-6.2476,10.7334,Offshore,20,82.5,0.0,0.89001,0.00453,0.02202,21.35834,58.06868,392.37437,562.51782,488.57072,157.59706,404.92076,0.93404,Regular,1,False,0,48.58693,343259575.53078,325604000.75176,22.5,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
PSVM Complex,Angola,AGO,West Africa,-6.2476,10.7334,Offshore,100,29.8,0.0,0.89001,0.00443,0.02196,21.35834,57.74562,392.45959,514.90184,488.33288,110.15251,404.74933,0.93404,Regular,1,False,0,48.58693,343259575.53078,325604000.75176,22.5,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Pailin,Thailand,THA,South East Asia,8.7126,101.2577,Offshore,20,82.5,1.00406,0.66474,0.0,0.37029,10.76938,5.69946,310.25994,471.07632,364.16338,129.92598,341.15034,0.01002,Light,0,False,0,12.19611,298668602.82737,60805335.25207,0.0,2.3,Low Flare,Gas,Wet gas,Sweet Gas
Pailin,Thailand,THA,South East Asia,8.7126,101.2577,Offshore,100,29.8,1.00406,0.66474,0.0,0.37029,10.76938,5.58446,310.26002,403.30132,364.04846,81.24616,322.05516,0.01002,Light,0,False,0,12.19611,298668602.82737,60805335.25207,0.0,2.3,Low Flare,Gas,Wet gas,Sweet Gas
Pande-Temane Complex,Mozambique,MOZ,Other Africa,-21.5022,34.9705,Onshore,20,82.5,1.147,0.60059,0.0,0.46918,8.65291,0.0,289.97877,450.60492,327.56376,121.7644,328.84051,0.01026,Light,0,False,1,425.40507,399619896.28197,3791717.56754,0.0,0.6,Low Flare,Gas,Dry Gas,Sweet Gas
Pande-Temane Complex,Mozambique,MOZ,Other Africa,-21.5022,34.9705,Onshore,100,29.8,1.147,0.60059,0.0,0.46918,8.65291,0.0,289.97877,372.16936,327.56376,67.76553,304.40382,0.01026,Light,0,False,1,425.40507,399619896.28197,3791717.56754,0.0,0.6,Low Flare,Gas,Dry Gas,Sweet Gas
